"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"31GN6YMHLPSEIDI2WBX2UTXGB7YSWM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:46 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:46 PDT 2016","","","39DD6S19JPCKO9GIW526S0I388AEZI","A384DW1A7HI9Z7","Approved","Mon Aug 22 03:44:12 PDT 2016","Mon Aug 22 03:45:58 PDT 2016","Sat Aug 27 03:45:58 PDT 2016","Mon Aug 22 12:32:19 PDT 2016","","","106","100% (135/135)","100% (135/135)","100% (135/135)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","omission"
"31GN6YMHLPSEIDI2WBX2UTXGB7YSWM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:46 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:46 PDT 2016","","","3A1PQ49WVHIZDNMCEV1KL9V4N9PH1C","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:41:42 PDT 2016","Mon Aug 22 03:43:22 PDT 2016","Sat Aug 27 03:43:22 PDT 2016","Mon Aug 22 12:32:19 PDT 2016","","","100","100% (268/268)","100% (268/268)","100% (268/268)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","same"
"31GN6YMHLPSEIDI2WBX2UTXGB7YSWM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:46 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:46 PDT 2016","","","3WJEQKOXA83K30EY8PRS4N80AE01AM","A1Z7QTDFX7ZM2O","Approved","Mon Aug 22 04:01:05 PDT 2016","Mon Aug 22 04:08:25 PDT 2016","Sat Aug 27 04:08:25 PDT 2016","Mon Aug 22 12:32:19 PDT 2016","","","440","100% (63/63)","100% (63/63)","100% (63/63)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","omission"
"363A7XIFV4MX3SW3P16FNRKWISQAVZ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","36V4Q8R5ZK19M574Q77CEFB8C7GQMP","A20VG7NZ13S29U","Approved","Mon Aug 22 03:57:47 PDT 2016","Mon Aug 22 03:58:06 PDT 2016","Sat Aug 27 03:58:06 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","19","100% (79/79)","100% (79/79)","100% (79/79)","90","Kane leaked the material as she became &#34;unhinged&#34; over her feud with a rival prosecutor who had embarrassed her in the press. &#34;I think she was just hell-bent on getting back at Frank Fina&#34;.","Consultant says he 'conspired' with Kane.","http://www.sharonherald.com/news/state/consultant-says-he-conspired-with-kane/article_e9d5af42-36d7-59c3-887c-e3424f5afc06.html","I think she was just hell-bent on getting back at Frank Fina&#44;","Pennsylvania attorney general won’t testify at perjury trial.","https://www.washingtonpost.com/national/perjury-trial-continues-for-pennsylvanias-attorney-general/2016/08/12/0f807da2-6085-11e6-84c1-6d27287896b5_story.html","Kane","CONTAINS","omission"
"363A7XIFV4MX3SW3P16FNRKWISQAVZ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","37M28K1J0QERYHU2YEXY8N4M4VZAJY","AG7WQ3TB100SO","Approved","Mon Aug 22 03:49:39 PDT 2016","Mon Aug 22 03:49:50 PDT 2016","Sat Aug 27 03:49:50 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","11","100% (189/189)","100% (189/189)","100% (189/189)","90","Kane leaked the material as she became &#34;unhinged&#34; over her feud with a rival prosecutor who had embarrassed her in the press. &#34;I think she was just hell-bent on getting back at Frank Fina&#34;.","Consultant says he 'conspired' with Kane.","http://www.sharonherald.com/news/state/consultant-says-he-conspired-with-kane/article_e9d5af42-36d7-59c3-887c-e3424f5afc06.html","I think she was just hell-bent on getting back at Frank Fina&#44;","Pennsylvania attorney general won’t testify at perjury trial.","https://www.washingtonpost.com/national/perjury-trial-continues-for-pennsylvanias-attorney-general/2016/08/12/0f807da2-6085-11e6-84c1-6d27287896b5_story.html","Kane","CONTAINS","omission"
"363A7XIFV4MX3SW3P16FNRKWISQAVZ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","3GNA64GUZE5BEYMYY8QQXD0MQCQ5QE","A2RYRS301XIZZD","Approved","Mon Aug 22 03:35:53 PDT 2016","Mon Aug 22 03:36:42 PDT 2016","Sat Aug 27 03:36:42 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","49","100% (257/257)","100% (257/257)","100% (257/257)","90","Kane leaked the material as she became &#34;unhinged&#34; over her feud with a rival prosecutor who had embarrassed her in the press. &#34;I think she was just hell-bent on getting back at Frank Fina&#34;.","Consultant says he 'conspired' with Kane.","http://www.sharonherald.com/news/state/consultant-says-he-conspired-with-kane/article_e9d5af42-36d7-59c3-887c-e3424f5afc06.html","I think she was just hell-bent on getting back at Frank Fina&#44;","Pennsylvania attorney general won’t testify at perjury trial.","https://www.washingtonpost.com/national/perjury-trial-continues-for-pennsylvanias-attorney-general/2016/08/12/0f807da2-6085-11e6-84c1-6d27287896b5_story.html","Kane","CONTAINS","omission"
"363A7XIFV4MX3SW3P16FNRKWISQAVZ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","3HMVI3QICJTLZIC1OV5879Q7D52Y1S","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:56:54 PDT 2016","Mon Aug 22 03:57:17 PDT 2016","Sat Aug 27 03:57:17 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","23","100% (268/268)","100% (268/268)","100% (268/268)","90","Kane leaked the material as she became &#34;unhinged&#34; over her feud with a rival prosecutor who had embarrassed her in the press. &#34;I think she was just hell-bent on getting back at Frank Fina&#34;.","Consultant says he 'conspired' with Kane.","http://www.sharonherald.com/news/state/consultant-says-he-conspired-with-kane/article_e9d5af42-36d7-59c3-887c-e3424f5afc06.html","I think she was just hell-bent on getting back at Frank Fina&#44;","Pennsylvania attorney general won’t testify at perjury trial.","https://www.washingtonpost.com/national/perjury-trial-continues-for-pennsylvanias-attorney-general/2016/08/12/0f807da2-6085-11e6-84c1-6d27287896b5_story.html","Kane","CONTAINS","omission"
"363A7XIFV4MX3SW3P16FNRKWISQAVZ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","3IKZ72A5B4HIDY2VOSBIFVWUAVHNFS","A1DZLZE63NE1ZI","Approved","Mon Aug 22 03:51:33 PDT 2016","Mon Aug 22 03:52:21 PDT 2016","Sat Aug 27 03:52:21 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","48","100% (298/298)","100% (298/298)","100% (298/298)","90","Kane leaked the material as she became &#34;unhinged&#34; over her feud with a rival prosecutor who had embarrassed her in the press. &#34;I think she was just hell-bent on getting back at Frank Fina&#34;.","Consultant says he 'conspired' with Kane.","http://www.sharonherald.com/news/state/consultant-says-he-conspired-with-kane/article_e9d5af42-36d7-59c3-887c-e3424f5afc06.html","I think she was just hell-bent on getting back at Frank Fina&#44;","Pennsylvania attorney general won’t testify at perjury trial.","https://www.washingtonpost.com/national/perjury-trial-continues-for-pennsylvanias-attorney-general/2016/08/12/0f807da2-6085-11e6-84c1-6d27287896b5_story.html","Kane","CONTAINS","omission"
"3QMELQS6Y5B4NJ3JQ4KT6PT713MR6W","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","33SA9F9TRXVGUEBDLIIZTWOLR65WE9","A22634OVAX2IVC","Approved","Mon Aug 22 03:39:37 PDT 2016","Mon Aug 22 03:39:44 PDT 2016","Sat Aug 27 03:39:44 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","7","100% (129/129)","100% (129/129)","100% (129/129)","362","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs","Trump: I can stop raising cash for Republicans.","https://www.washingtonpost.com/politics/the-latest-trump-worries-debate-moderators-wont-be-fair/2016/08/10/91f51038-5f57-11e6-84c1-6d27287896b5_story.html","Trump","CONTAINS","omission"
"3QMELQS6Y5B4NJ3JQ4KT6PT713MR6W","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","34HJIJKLP5XLNNEF621QY8TG78BV4U","A3UWM3KJYEL5XU","Approved","Mon Aug 22 04:10:45 PDT 2016","Mon Aug 22 04:15:37 PDT 2016","Sat Aug 27 04:15:37 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","292","100% (61/61)","100% (61/61)","100% (61/61)","362","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs","Trump: I can stop raising cash for Republicans.","https://www.washingtonpost.com/politics/the-latest-trump-worries-debate-moderators-wont-be-fair/2016/08/10/91f51038-5f57-11e6-84c1-6d27287896b5_story.html","Trump","CONTAINS","omission"
"3QMELQS6Y5B4NJ3JQ4KT6PT713MR6W","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3HHRAGRYX86RU9BUMLB3KOAOX7R9O1","A384DW1A7HI9Z7","Approved","Mon Aug 22 03:43:52 PDT 2016","Mon Aug 22 03:44:11 PDT 2016","Sat Aug 27 03:44:11 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","19","100% (135/135)","100% (135/135)","100% (135/135)","362","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs","Trump: I can stop raising cash for Republicans.","https://www.washingtonpost.com/politics/the-latest-trump-worries-debate-moderators-wont-be-fair/2016/08/10/91f51038-5f57-11e6-84c1-6d27287896b5_story.html","Trump","CONTAINS","omission"
"3QMELQS6Y5B4NJ3JQ4KT6PT713MR6W","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3J4Q2Z4UTY45RH1IU9DZNDDZA9UQWG","A1DZLZE63NE1ZI","Approved","Mon Aug 22 03:59:57 PDT 2016","Mon Aug 22 04:04:51 PDT 2016","Sat Aug 27 04:04:51 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","294","100% (298/298)","100% (298/298)","100% (298/298)","362","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs","Trump: I can stop raising cash for Republicans.","https://www.washingtonpost.com/politics/the-latest-trump-worries-debate-moderators-wont-be-fair/2016/08/10/91f51038-5f57-11e6-84c1-6d27287896b5_story.html","Trump","CONTAINS","omission"
"3QMELQS6Y5B4NJ3JQ4KT6PT713MR6W","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3M1CVSFP6068K4YFT4H75OG8IQSQA6","AG7WQ3TB100SO","Approved","Mon Aug 22 04:11:08 PDT 2016","Mon Aug 22 04:12:56 PDT 2016","Sat Aug 27 04:12:56 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","108","100% (189/189)","100% (189/189)","100% (189/189)","362","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs","Trump: I can stop raising cash for Republicans.","https://www.washingtonpost.com/politics/the-latest-trump-worries-debate-moderators-wont-be-fair/2016/08/10/91f51038-5f57-11e6-84c1-6d27287896b5_story.html","Trump","CONTAINS","omission"
"35YHTYFL1G3SZJDB0HS71SVNF82VFW","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","39GAF6DQWR14VOHWJKIO0AMDVO11VN","A1DZLZE63NE1ZI","Approved","Mon Aug 22 04:04:17 PDT 2016","Mon Aug 22 04:09:00 PDT 2016","Sat Aug 27 04:09:00 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","283","100% (298/298)","100% (298/298)","100% (298/298)","363","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are.","Trump pondering 'wet foot&#44; dry foot' policy.","http://www.thedailytimes.com/news/nation_world/the-latest-trump-i-can-stop-raising-cash-for-republicans/article_d59529f8-3a82-576c-b77f-2da7c06751f4.html","Trump","CONTAINS","same"
"35YHTYFL1G3SZJDB0HS71SVNF82VFW","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","39OWYR0EPKSCPX69VUKTWBU1EFLYFT","A1CGUFW3R6M234","Approved","Mon Aug 22 03:59:17 PDT 2016","Mon Aug 22 03:59:36 PDT 2016","Sat Aug 27 03:59:36 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","19","100% (30/30)","100% (30/30)","100% (30/30)","363","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are.","Trump pondering 'wet foot&#44; dry foot' policy.","http://www.thedailytimes.com/news/nation_world/the-latest-trump-i-can-stop-raising-cash-for-republicans/article_d59529f8-3a82-576c-b77f-2da7c06751f4.html","Trump","CONTAINS","omission"
"35YHTYFL1G3SZJDB0HS71SVNF82VFW","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3Q5ZZ9ZEVOG58UM2CE9QBMFMW63855","A3I9UOCM5EXMR2","Approved","Mon Aug 22 03:11:49 PDT 2016","Mon Aug 22 03:11:57 PDT 2016","Sat Aug 27 03:11:57 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","8","100% (67/67)","100% (67/67)","100% (67/67)","363","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are.","Trump pondering 'wet foot&#44; dry foot' policy.","http://www.thedailytimes.com/news/nation_world/the-latest-trump-i-can-stop-raising-cash-for-republicans/article_d59529f8-3a82-576c-b77f-2da7c06751f4.html","Trump","CONTAINS","omission"
"35YHTYFL1G3SZJDB0HS71SVNF82VFW","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3YDGXNSEOZVNCBI2Y9QG6U98WA9841","A166A2M31CW2C7","Approved","Mon Aug 22 03:50:33 PDT 2016","Mon Aug 22 03:54:13 PDT 2016","Sat Aug 27 03:54:13 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","220","100% (229/229)","100% (229/229)","100% (229/229)","363","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are.","Trump pondering 'wet foot&#44; dry foot' policy.","http://www.thedailytimes.com/news/nation_world/the-latest-trump-i-can-stop-raising-cash-for-republicans/article_d59529f8-3a82-576c-b77f-2da7c06751f4.html","Trump","CONTAINS","omission"
"35YHTYFL1G3SZJDB0HS71SVNF82VFW","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:45 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:45 PDT 2016","","","3ZV9H2YQQD8DKGVGWY13A5KO0HFW3I","AG7WQ3TB100SO","Approved","Mon Aug 22 03:37:18 PDT 2016","Mon Aug 22 03:37:29 PDT 2016","Sat Aug 27 03:37:29 PDT 2016","Mon Aug 22 12:32:20 PDT 2016","","","11","100% (189/189)","100% (189/189)","100% (189/189)","363","&#34;right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are&#34;. Clinton's plans will damage the economy by raising taxes&#44; increasing spending and killing jobs.","Trump pondering 'wet foot&#44; dry foot' policy.","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-08-12-US-Campaign-2016-The%20Latest/id-5c5e052cbc7643b79c1482cf9de39856","right now&#44; the American economy is only working for the rigged system in Washington and on Wall Street&#44; yet Hillary Clinton is running to keep things as they are.","Trump pondering 'wet foot&#44; dry foot' policy.","http://www.thedailytimes.com/news/nation_world/the-latest-trump-i-can-stop-raising-cash-for-republicans/article_d59529f8-3a82-576c-b77f-2da7c06751f4.html","Trump","CONTAINS","omission"
"3CKVGCS3PG5LANHH344HNYOCA2K0ST","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:50 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:50 PDT 2016","","","339ANSOTR531FJJISNPNQ0SIWS1IK6","A166A2M31CW2C7","Approved","Mon Aug 22 02:34:59 PDT 2016","Mon Aug 22 02:37:56 PDT 2016","Sat Aug 27 02:37:56 PDT 2016","Mon Aug 22 12:32:43 PDT 2016","","","177","100% (229/229)","100% (229/229)","100% (229/229)","91","Firebombs also triggered blazes at markets and shops in six places&#44; including Phuket&#44; Trang&#44; Surat Thani&#44; Phang Nga and a souvenir shop in the tourist town of Ao Nang&#44; Krabi&#44; a seaside province known for its stunning limestone cliffs.","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","firebombs also triggered blazes at markets and shops in six places&#44; including Phuket&#44; Trang&#44; Surat Thani&#44; Phang Nga and a souvenir shop in the tourist town of Ao Nang&#44; Krabi","Bombings at Thai tourist sites leave four dead&#44; dozens wounded.","http://www.japantimes.co.jp/news/2016/08/13/asia-pacific/bombings-thai-tourist-sites-leave-four-dead-dozens-wounded/","Royal Thai Police","CONTAINS","same"
