373	The rise of right-wing Hindu nationalist forces across India, strengthened by Modi's political successes, makes the existence of the traditionally secular, liberal parties such as the Congress even more imperative. "Despite all its limitations, the Congress party represents a liberal tendency which can do with some reinforcement".	The rise of right-wing Hindu nationalist forces across India, strengthened by Modi's political successes, makes the existence of the traditionally secular, liberal parties such as the Congress even more imperative	SAME
374	He played OK,'. 'They didn't give us too much hard stuff to play with in the first half. We tried to do a two-minute on the second series of the game and Quincy was open both times, so we got down the field pretty quickly. He was efficient. He was fine.'	He was efficient. He was fine.	OMISSION
375	He played OK,'. 'They didn't give us too much hard stuff to play with in the first half. We tried to do a two-minute on the second series of the game and Quincy was open both times, so we got down the field pretty quickly. He was efficient. He was fine.'	He was efficient,	OMISSION
376	We have also developed our own aerogel products and some of them are at the highest technological level in the world. A lot of our spacecraft, satellites and rockets are now using our products to resist heat or maintain internal temperatures.	We have also developed our own aerogel products and some of them are at the highest technological level in the world,	OMISSION
377	It would work with other oil producers to stabilize prices, a comment interpreted by some market players that the world's biggest oil producer could be on board for a collective production freeze.	it would work with other oil producers to stabilize prices	OMISSION
378	Your account was permanently terminated for violations of the Pokémon GO terms of service. This includes, but is not limited to: falsifying your location, using emulators, modified or unofficial software and/or accessing Pokémon GO clients or backends in an unauthorized manner including through the use of third party software.	This includes, but is not limited to: falsifying your location, using emulators, modified or unofficial software and/or accessing Pokémon GO clients or backends in an unauthorized manner including through the use of third party software.	OMISSION
379	So go out and spread the word and once I get in, I will do my thing that I do very well.	Once I get in, I will do my thing that I do very well,	SAME
380	"The prosecutor has requested permission to carry out an interrogation, so it is of course good for the investigation if it can be held". The exact date of the interview has not yet been pinned down.	The prosecutor has requested permission to carry out an interrogation, so it is of course good for the investigation if it can be held,	SAME
381	"The prosecutor has requested permission to carry out an interrogation, so it is of course good for the investigation if it can be held". The exact date of the interview has not yet been pinned down.	the exact date of the interview has not yet been pinned down	OMISSION
382	I just want to let you all know I'm re-signing back with the Cleveland Cavaliers, my hometown team.	I'm re-signing back with the Cleveland Cavaliers, my hometown team,	SAME
383	"It is clear that everything we do in life, when we look back we believe we could do better. It is the first Olympics in South America and first sport event of this kind for the Brazilian public". "We reached the Games in a very significant economic crisis. Political changes also affected the mood of the Brazilian people".	It is clear that everything we do in life, when we look back we believe we could do better. It is the first Olympics in South America and first sport event of this kind for the Brazilian public.	OMISSION
384	"It is clear that everything we do in life, when we look back we believe we could do better. It is the first Olympics in South America and first sport event of this kind for the Brazilian public". "We reached the Games in a very significant economic crisis. Political changes also affected the mood of the Brazilian people".	We reached the Games in a very significant economic crisis. Political changes also affected the mood of the Brazilian people,	OMISSION
385	"I am very confident they will be looked back on as landmark Games. There are problems here, there are problems at every Games". "With a global audience of three or four billion people it is the most watched event. What is important is how these difficulties are dealt with".	I am very confident they will be looked back on as landmark Games. There are problems here, there are problems at every Games.	OMISSION
386	"I am very confident they will be looked back on as landmark Games. There are problems here, there are problems at every Games". "With a global audience of three or four billion people it is the most watched event. What is important is how these difficulties are dealt with".	With a global audience of three or four billion people it is the most watched event. What is important is how these difficulties are dealt with,	OMISSION
387	We were detained at the airport as always. For one and a half hours. It was nice. It always happens when I come to America. Whenever I start feeling too arrogant about myself I take a trip to America.	We were detained at the airport as always. For one and a half hours. It was nice. It always happens when I come to America.	SAME
388	"It just was very uncomfortable. To land up somewhere and getting stuck in an airport for 2-3 hours for no reason at all". "God forbid if there was a problem in India, I would be the first to say that we have to strengthen our security. One has to see it in a larger context, it's a sign of the times. The world is that kind of place… you cannot hold grudges against people. We have to live with it and and just be prepared for some of this stuff".	It just was very uncomfortable. To land up somewhere and getting stuck in an airport for 2-3 hours for no reason at all,	OMISSION
389	They were out within five minutes, following emergency plans the company already has in place.	they were out within five minutes	OMISSION
390	PTC has emerged as the successful bidder in various bids called by state utilities for short term power through MoP's DEEP online bidding portal, based upon its transparent practices and robust business model. "We have maintained our leadership position and would continue in our mission for the development of a vibrant power market in the country".	PTC has emerged as the successful bidder in various bids called by state utilities for short term power through MoP's DEEP online bidding portal, based upon its transparent practices and robust business model	SAME
391	"The bombs are an attempt to create chaos and confusion. We should not make people panic more". "Why have the bombs occurred as our country is heading towards stability, a better economy and tourism -- and who did it? You have to find out".	The bombs are an attempt to create chaos and confusion. We should not make people panic more.	OMISSION
392	"The bombs are an attempt to create chaos and confusion. We should not make people panic more". "Why have the bombs occurred as our country is heading towards stability, a better economy and tourism -- and who did it? You have to find out".	Why have the bombs occurred as our country is heading towards stability, a better economy and tourism -- and who did it? You have to find out,	OMISSION
393	There would be at least one more day of public holiday after three this week. "They're all celebrating (back home), they've been celebrating for the last three days".	They're all celebrating (back home), they've been celebrating for the last three days,	SAME
394	There would be at least one more day of public holiday after three this week. "They're all celebrating (back home), they've been celebrating for the last three days".	there would be at least one more day of public holiday after three this week	SAME
395	The airline has zero tolerance towards any action of its crew that contravenes safety standards mandated in its operating manual approved by DGCA. "In case of non-compliance, we take disciplinary action after due investigation as per company policy".	The airline has zero tolerance towards any action of its crew that contravenes safety standards mandated in its operating manual approved by DGCA	SAME
396	The ministry took the AP report seriously and would ensure officials properly evaluate information requests from workers seeking government compensation for work-related illnesses. "We take the news report seriously".	the ministry took the AP report seriously and would ensure officials properly evaluate information requests from workers seeking government compensation for work-related illnesses	SAME
397	Australia is ... a country at the fringes of civilisation, [with an] early history as Britain's offshore prison. This suggests that no one should be surprised at uncivilised acts emanating from the country.	This suggests that no one should be surprised at uncivilised acts emanating from the country,	OMISSION
398	"But the buying attempt to carry the market above the 1,676 level was encouraging as it indicated the willingness and guts on the part of certain market participants to challenge the sideways environment". A decisive crossover of 1,676 is necessary to see the market gearing towards 1,700.	A decisive crossover of 1,676 is necessary to see the market gearing towards 1,700,	OMISSION
399	If the government continue to repress while the people are demanding their rights in the millions that (civil war) is one of the likely scenarios.	People are demanding their rights,	OMISSION
400	The nighttime butterfly race would be his most physically challenging of the week because of the heavy workload. "This is a special pone to both of us".	the nighttime butterfly race would be his most physically challenging of the week because of the heavy workload	SAME
401	"I fully understand and respect security with the way the world is, but to be detained at US immigration every damn time really really sucks," read a post from Shah Rukh's official Twitter handle on Friday morning (IST).	I fully understand and respect security with the way the world is, but to be detained at US immigration every damn time really really sucks,	OMISSION
402	"I fully understand and respect security with the way the world is, but to be detained at US immigration every damn time really really sucks," read a post from Shah Rukh's official Twitter handle on Friday morning (IST).	Friday morning (IST)	OMISSION
403	Honduras boast skilled players "who can make creative plays.". "We can't afford to let our guard down. On counterattacks, their players are really quick and dangerous".	Honduras boast skilled players "who can make creative plays."	OMISSION
404	Honduras boast skilled players "who can make creative plays.". "We can't afford to let our guard down. On counterattacks, their players are really quick and dangerous".	We can't afford to let our guard down. On counterattacks, their players are really quick and dangerous.	OMISSION
405	He was relinquishing any veto power he'd previously had. "I went through obstacles maybe I didn't want to go through before but I was open to it because I wanted to be able to be back to where I am now. Getting out of the pool now might take a little more energy. It might be a little bit harder. But it's just as sweet standing on top of the podium listening to your national anthem play".	Getting out of the pool now might take a little more energy. It might be a little bit harder. But it's just as sweet standing on top of the podium listening to your national anthem play,	OMISSION
406	"One was bleeding out, lethargic and in big trouble". "Bruno is just awesome. He cried for everyone that we were handling. He was like the papa bear to all of them".	Bruno is just awesome. He cried for everyone that we were handling. He was like the papa bear to all of them,	OMISSION
407	It was a lot of fun to be out there,'. 'Kind of a funny hit at the end. Not how I pictured it when I woke up this morning, but definitely I'm glad that run came in and we won the game.'	Kind of a funny hit at the end. Not how I pictured it when I woke up this morning.	OMISSION
408	His rival "wants to tax and regulate our economy to death.". "If you were a foreign power looking to weaken America, you couldn't ask for anything better than Hillary Clinton as your president".	If you were a foreign power looking to weaken America, you couldn't ask for anything better than Hillary Clinton as your president,	SAME
409	I did come pretty close to throwing up during that last 50. I knew I just needed to get my hand on the wall and be done. Everything was hurting. ... I just had to dig deep and do my own thing. I had no idea whether I touched first. ... I was done when I touched the wall. I knew I'd given it everything I had to.	I did come pretty close to throwing up during that last 50,	OMISSION
410	The market is on the right track towards rebalancing but "the process of clearing crude and products inventories will take time". "But the large short positioning in the market has caused the oil price to undershoot. However, this is unsustainable. To reverse the declines in investment and output, oil prices have to go up from the current levels".	The large short positioning in the market has caused the oil price to undershoot. However, this is unsustainable. To reverse the declines in investment and output, oil prices have to go up from the current levels.	OMISSION
411	"People can argue about the pluses and minuses of marijuana, but everyone knows it's not a killer drug like heroin". "It's well past time for us to take marijuana off the federal government's list of outlawed drugs". A few hours later.	People can argue about the pluses and minuses of marijuana, but everyone knows it's not a killer drug like heroin,	OMISSION
412	"People can argue about the pluses and minuses of marijuana, but everyone knows it's not a killer drug like heroin". "It's well past time for us to take marijuana off the federal government's list of outlawed drugs". A few hours later.	People can argue about the pluses and minuses of marijuana, but everyone knows it's not a killer drug like heroin.	OMISSION
413	He meant exactly what he said when he called President Barack Obama the "founder of ISIS" and objected when a conservative radio show host tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton.	OMISSION
414	He meant exactly what he said when he called President Barack Obama the "founder of ISIS" and objected when a conservative radio show host tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do. He was the most valuable player,	OMISSION
415	He meant exactly what he said when he called President Barack Obama the "founder of ISIS" and objected when a conservative radio show host tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS.	OMISSION
416	He meant exactly what he said when he called President Barack Obama the "founder of ISIS" and objected when a conservative radio show host tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	No, I meant he's the founder of ISIS. I do,	OMISSION
417	He meant exactly what he said when he called President Barack Obama the "founder of ISIS" and objected when a conservative radio show host tried to clarify the GOP nominee's position. "No, I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her, too, by the way, Hillary Clinton".	he meant exactly what he said	OMISSION
418	"Obviously it was a race against time". They quickly found Driver in a taxi in Strathroy, Ontario, when he detonated an explosive device in the back of the cab and injured both himself and the taxi driver.	It was a race against time,	OMISSION
419	This has been conveyed to the Union Home Minister and the National Security Adviser. "All radical groups have aligned with AAP. The government of India should definitely investigate the source of funding of the party".	this has been conveyed to the Union Home Minister and the National Security Adviser	OMISSION
420	She knows "for sure it is the Russians,". "I know it [the cyber attack] is broad in terms of affecting the Democratic Congressional Campaign Committee [DCCC]…and that it is the Russians".	It is the Russians,	OMISSION
421	While there was no evidence of any contact offending, nor first-generation images; ones which Dr Kennedy had taken himself, or offending against any of his patients, it is clear from what was uncovered that Dr Kennedy has an unhealthy interest in indecent images of children and extreme pornography.	It is clear from what was uncovered that Dr Kennedy has an unhealthy interest in indecent images of children and extreme pornography.	OMISSION
422	During the second half of the year, we expect risk aversion to come back. It's a very uncertain economic environment and there is a chance the ratings agencies could flag policy direction after the election. So we don't expect the strength of the rand to be sustained into the second half of the year.	We expect risk aversion to come back. It's a very uncertain economic environment and there is a chance the ratings agencies could flag policy direction after the election,	OMISSION
423	It will take longer to reach the U.S. market even with Food and Drug Administration approval because it would then have to be separately rescheduled by the DEA. (Additional reporting by Natalie Grover in Bangaluru and Jilian Mincer in New York; Editing by Alden Bentley and Lisa Von Ahn).	it will take longer to reach the U.S. market even with Food and Drug Administration approval because it would then have to be separately rescheduled by the DEA	OMISSION
424	But the renovations should change all that. "For the first time the Concert Hall will deliver the true ambitions of the original creators. People will be able to enjoy the great orchestras of the world in one of the greatest acoustics in the world".	the renovations should change all that. "For the first time the Concert Hall will deliver the true ambitions of the original creators. People will be able to enjoy the great orchestras of the world in one of the greatest acoustics in the world".	SAME
425	"After an agreement on its legal status, Hmeymim will become a base of Russian armed forces, all the appropriate infrastructure will be built there and our servicemen will live in decent conditions". "The VKS unit could be increased in accordance with bilateral agreements, but so far, from the perspective of tasks at hand, the forces currently deployed there [at Hmeymim] are enough".	After an agreement on its legal status, Hmeymim will become a base of Russian armed forces, all the appropriate infrastructure will be built there and our servicemen will live in decent conditions,	OMISSION
426	"After an agreement on its legal status, Hmeymim will become a base of Russian armed forces, all the appropriate infrastructure will be built there and our servicemen will live in decent conditions". "The VKS unit could be increased in accordance with bilateral agreements, but so far, from the perspective of tasks at hand, the forces currently deployed there [at Hmeymim] are enough".	The VKS unit could be increased in accordance with bilateral agreements, but so far, from the perspective of tasks at hand, the forces currently deployed there [at Hmeymim] are enough,	OMISSION
427	It was "particularly disturbing to see important and influential public figures expressing support for illegal armed vigilante groups who have been brazenly hunting down migrants along parts of the border between Bulgaria and Turkey". "One of the most serious problems is that virtually all people entering Bulgaria in an irregular manner are detained as a matter of course".	One of the most serious problems is that virtually all people entering Bulgaria in an irregular manner are detained as a matter of course,	OMISSION
428	No, do I think people who have been caught doping should be on the team? They shouldn't. It is unfortunate we have to see that. It is just something that needs to be set in stone that this is what we are going to do. Let's settle this and be done with it. There should not be any bouncing back and forwards.	Do I think people who have been caught doping should be on the team? They shouldn't. It is unfortunate we have to see that,	SAME
429	She's got some footwork, but I'm top dog. I told her she's the third-best post player here behind me and DJ (DeAndre Jordan). She's a little mad about that.	She's got some footwork, but I'm top dog,	OMISSION
430	"It's important to understand how the brain codes for movement. We discovered principles of how the brain operates that we wouldn't have discovered without getting inside the brain". "Nobody expected we would see what we have found, which is partial neurological recovery of sensorimotor and visceral functions".	It's important to understand how the brain codes for movement. We discovered principles of how the brain operates that we wouldn't have discovered without getting inside the brain.	OMISSION
431	Meanwhile, Jones Erue, the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman, for attributing the current economic challenges trailing the country to the APC.	Jones Erue, the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman, for attributing the current economic challenges trailing the country to the APC	SAME
432	It is estimated that the maximum amount of diesel which could have been lost from those tanks is 53 tonnes and salvors will determine the quantity of diesel remaining in those tanks during the course of the salvage operation. Diesel is a light and non-persistent oil which presents much lower environmental risks than heavy black crude oil.	It is estimated that the maximum amount of diesel which could have been lost from those tanks is 53 tonnes,	OMISSION
433	Mr. Lisi, with this I take it that we have reached the close of a rather tumultuous chapter in the civic life of this city. I'm sure you're glad to close the book in that respect.	Mr. Lisi, with this I take it that we have reached the close of a rather tumultuous chapter in the civic life of this city,	SAME
434	"CDPQ has a close relationship with Plenary and has appreciated first-hand its robust business model and leading position in Australia, which has been a priority market for CDPQ over the past five years". "Given the scale of Australia's infrastructure opportunities, this partnership will enable us to identify the best projects to generate stable and predictable returns over the long term".	Given the scale of Australia's infrastructure opportunities, this partnership will enable us to identify the best projects to generate stable and predictable returns over the long term.	OMISSION
435	"CDPQ has a close relationship with Plenary and has appreciated first-hand its robust business model and leading position in Australia, which has been a priority market for CDPQ over the past five years". "Given the scale of Australia's infrastructure opportunities, this partnership will enable us to identify the best projects to generate stable and predictable returns over the long term".	CDPQ has a close relationship with Plenary and has appreciated first-hand its robust business model and leading position in Australia, which has been a priority market for CDPQ over the past five years,	OMISSION
436	Currently, once people with spinal injuries receive a diagnosis of complete paralysis, rehabilitation consists mainly of adapting them to a wheelchair. We believe that our results with this long-term, sustained brain-machine interface training can be not only critical itself in triggering recovery in our patients, but it can also serve as an important motivator for spinal cord patients worldwide.	Currently, once people with spinal injuries receive a diagnosis of complete paralysis, rehabilitation consists mainly of adapting them to a wheelchair,	OMISSION
437	Star Trek started with a wonderful expression of diversity in its cast. You had a Russian with a black woman and an Asian man amongst a Vulcan, which is a different kind of diversity. We're absolutely continuing that tradition.	We're absolutely continuing that tradition,	OMISSION
438	A team of scientists here at NIAID worked tirelessly to rapidly develop this vaccine for clinical testing. DNA or gene-based vaccines induce antibodies, but they also can activate the cell-mediated immune response, which ultimately could yield strong and durable protection against disease.	DNA or gene-based vaccines induce antibodies, but they also can activate the cell-mediated immune response, which ultimately could yield strong and durable protection against disease,	OMISSION
439	I personally don't have a comment. My parents are my parents and that's it.	My parents are my parents and that's it,	SAME
440	President Obama "founded" the Islamic State in Iraq and Syria (ISIS). ISIS is honoring President Obama. He's the founder of ISIS. He founded ISIS. I would say the co-founder would be Crooked Hillary Clinton.	ISIS is honoring President Obama. He's the founder of ISIS. He founded ISIS.	OMISSION
441	Australia's policy of exiling asylum seekers who arrive by boat is cruel in the extreme. Few other countries go to such lengths to deliberately inflict suffering on people seeking safety and freedom.	Australia's policy of exiling asylum seekers who arrive by boat is cruel in the extreme,	OMISSION
442	Australia's policy of exiling asylum seekers who arrive by boat is cruel in the extreme. Few other countries go to such lengths to deliberately inflict suffering on people seeking safety and freedom.	Few other countries go to such lengths to deliberately inflict suffering on people seeking safety and freedom,	OMISSION
443	I got one of these yesterday, 'Jeffrey!'. This is from Mom. So I said, 'Sorry, Mom. That's our world. I'll try to do better.'	I got one of these yesterday, 'Jeffrey!'	OMISSION
444	You've got to get your people out to vote, and especially in those states where we're represented. [We're] having a tremendous problem in Utah. Utah's a different place. We're having a problem. I mean because you know, look, it could cost us the Supreme Court. We're gonna have four or five justices put on. We're having a problem.	You've got to get your people out to vote, and especially in those states where we're represented,	OMISSION
445	China's anti-monopoly authorities approved its acquisition of Japan's Sharp Corp.	China's anti-monopoly authorities approved its acquisition of Japan's Sharp	SAME
446	Canada's threat level remains at medium following Wednesday's attempted terror attack in Strathroy, Ont.	Canada's threat level remains at medium following Wednesday's attempted terror attack	OMISSION
447	Regulations are "making it virtually impossible to start new businesses, and a lot of old businesses are being hurt very badly.". "Obamacare is devastating businesses, I get it all the time".	Obamacare is devastating businesses, I get it all the time,	OMISSION
448	Arianna is a visionary who built The Huffington Post into a truly transformative news platform. Today, The Huffington Post is a firmly established and celebrated news source, and AOL and Verizon are committed to continuing its growth and the groundbreaking work Arianna pioneered.	Arianna is a visionary who built The Huffington Post into a truly transformative news platform,	OMISSION
449	The zoo lost Hsiao Chiu in a painful accident. The trip had already been postponed from June so the sensitive animal could get familiar with the process.	The zoo lost Hsiao Chiu in a painful accident,	OMISSION
450	Being from the UK, we're very much used to rain, wind and all that kind of stuff. We actually quite enjoyed (the green water). It's different from normal, it's very easy to see. I don't think they intended it to be that way, obviously, but it did help us in a way, I guess.	Being from the UK, we're very much used to rain, wind and all that kind of stuff,	OMISSION
451	It had asked the Department of Health and Human Services for a scientific and medical evaluation of the issue.	it had asked the Department of Health and Human Services for a scientific and medical evaluation	SAME
452	He is a good father. "I'm just tired. Here I am, being looked at like a hardcore criminal. ... I'm trying to do the right thing. My mistake was made years ago, and I'm still under this microscope. It's very frustrating".	I'm just tired. Here I am, being looked at like a hardcore criminal. ... I'm trying to do the right thing. My mistake was made years ago, and I'm still under this microscope. It's very frustrating.	OMISSION
453	With Spireon FleetLocate, we reduce costs, save on management time, and improve our overall business efficiency. Adding next-generation technology like Spireon FleetLocate is a key part in delivering on our commitment to customer success and driver satisfaction. I'm confident that Spireon is the right partner to deliver on that commitment.	With Spireon FleetLocate, we reduce costs, save on management time, and improve our overall business efficiency,	OMISSION
454	The Spireon team prides itself in creating deep relationships with our customers, diving deep into our their business needs to create a solution that solves their business challenges. We are excited to partner with Milan Supply Chain Solutions to deliver a solution that addresses their challenges with a clear ROI attached.	The Spireon team prides itself in creating deep relationships with our customers, diving deep into our their business needs to create a solution that solves their business challenges,	OMISSION
455	"I've sat across the table with Hillary Clinton eye-to-eye, and when you're working outside of staff and outside of the press, she is somebody I can work with". "I'm walking into those polls and I'm going to vote for Donald Trump and Mike Pence for our new administration. And I'm going to do my best to bring others with me".	I've sat across the table with Hillary Clinton eye-to-eye, and when you're working outside of staff and outside of the press, she is somebody I can work with,	OMISSION
456	Is there something wrong with saying that? Why - are people complaining that I said he was the founder of ISIS? All I do is tell the truth - I'm a truth-teller.	Is there something wrong with saying that?	OMISSION
457	"The information we have received from Ecuador is that they are favorable to an interrogation and they will get back to us about the exact details". The questions would be asked by an Ecuadoran prosecutor. Swedish prosecutor Ingrid Isgren and a police investigator will take part.	The information we have received from Ecuador is that they are favorable to an interrogation and they will get back to us about the exact details,	OMISSION
458	"The information we have received from Ecuador is that they are favorable to an interrogation and they will get back to us about the exact details". The questions would be asked by an Ecuadoran prosecutor. Swedish prosecutor Ingrid Isgren and a police investigator will take part.	Swedish prosecutor Ingrid Isgren and a police investigator will take part	OMISSION
459	"The PF government of President Lungu is starting to panic as the UPND campaign gains sustained momentum". "The probability of a contested election result is growing, which would undermine the credibility of the vote and trigger more widespread partisan violence".	The probability of a contested election result is growing, which would undermine the credibility of the vote and trigger more widespread partisan violence,	OMISSION
460	"The PF government of President Lungu is starting to panic as the UPND campaign gains sustained momentum". "The probability of a contested election result is growing, which would undermine the credibility of the vote and trigger more widespread partisan violence".	The PF government of President Lungu is starting to panic as the UPND campaign gains sustained momentum,	OMISSION
461	This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse, what's to stop them from punishing service members for reading the Bible, talking about their faith, or praying?	This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected.	OMISSION
462	This is absolutely outrageous. A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse, what's to stop them from punishing service members for reading the Bible, talking about their faith, or praying?	A few judges decided they could strip a Marine of her constitutional rights just because they didn't think her beliefs were important enough to be protected. If they can court-martial a Marine over a Bible verse, what's to stop them from punishing service members for reading the Bible, talking about their faith, or praying?	SAME
463	We are giving people a blank canvas and allowing them to create something exciting and unique. The Creator Studio is an opportunity for fans to become part of the history of some of the biggest global clubs; it's a true first. We hope the idea of seeing their design on field next year, being worn by the players and by fans around the world, will fuel imagination and creativity.	We are giving people a blank canvas and allowing them to create something exciting and unique,	OMISSION
464	"I am very sorry and very angry with what is happening to Argentine football". "I think Messi is going to say no to Bauza. This is my thinking. Maybe I'm wrong".	I think Messi is going to say no to Bauza. This is my thinking. Maybe I'm wrong,	SAME
465	Poor consumer sentiment, a lacklustre economic backdrop and hallmarking regulations all weighed on demand.	hallmarking regulations all weighed on demand	OMISSION
466	I don't think anything would eclipse London. There were many dark, dark, days after my comeback but I would say this is my greatest achievement.	I don't think anything would eclipse London,	OMISSION
467	"To basically be in an event where people were blown out of their of beds ... and what they own is lying across the street, that's a key difference" from a typical fire evacuation.	and what they own is lying across the street, that's a key difference" from a typical fire evacuation,"	OMISSION
468	If Team USA was as fearful as Donald Trump, Michael Phelps and Simone Biles would be cowering in the locker room afraid to compete. Instead, they're winning gold medals. America isn't afraid to compete.	America isn't afraid to compete.	OMISSION
469	Lightning would not strike twice. "It's easier for ET to come to Piccadilly Circus".	It's easier for ET to come to Piccadilly Circus,	SAME
470	"If your roof is nearing end-of-life, well, you've got to get a new roof anyway. And so, why not have a solar roof that's better in many others ways as well?". He'd like to build the roofs by integrating SolarCity's technology and Tesla's home battery storage systems.	If your roof is nearing end-of-life, well, you've got to get a new roof anyway. And so, why not have a solar roof that's better in many others ways as well?	OMISSION
471	As you know, I'm fighting with [US Secretary of State John F. Kerry's] ambassador. His gay ambassador, the son of a whore. He pissed me off.	His gay ambassador, the son of a whore. He pissed me off,	OMISSION
472	No, I meant he's the founder of ISIS. I do. ... He was the founder. The way he got out of Iraq – that was the founding of ISIS, OK?	No, I meant he's the founder of ISIS. I do,	OMISSION
473	No, I meant he's the founder of ISIS. I do. ... He was the founder. The way he got out of Iraq – that was the founding of ISIS, OK?	'No, I meant he's the founder of ISIS. I do,'	OMISSION
474	No, I meant he's the founder of ISIS. I do. ... He was the founder. The way he got out of Iraq – that was the founding of ISIS, OK?	No, I meant he's the founder of ISIS. I do.	OMISSION
475	Initial claims for state unemployment benefits slipped 1,000 to a seasonally adjusted 266,000 for the week ended August 6.	Initial claims for state unemployment benefits slipped 1,000 to a seasonally adjusted 266,000 for the week ended Aug. 6	SAME
476	Initial claims for state unemployment benefits slipped 1,000 to a seasonally adjusted 266,000 for the week ended August 6.	Initial claims for state unemployment benefits slipped 1,000 to a seasonally adjusted 266,000 for the week ended Aug 6	SAME
477	An investigation was under way as the matter "continues to unfold," and no other details from officials were immediately available.	an investigation was under way as the matter "continues to unfold."	SAME
478	An investigation was under way as the matter "continues to unfold," and no other details from officials were immediately available.	an investigation was under way as the matter "continues to unfold"	SAME
479	When they entered the bedroom, Pinckney was holding a knife to his mother's throat.	Pinckney was holding a knife to his mother's throat	OMISSION
480	He was sorry for the assault but says it was "in retaliation" after the writer became "aggressive.". "There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will".	There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will.	OMISSION
481	He was sorry for the assault but says it was "in retaliation" after the writer became "aggressive.". "There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will".	There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will,	SAME
482	He was sorry for the assault but says it was "in retaliation" after the writer became "aggressive.". "There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will".	There were creative differences on the set and a disagreement. I regret that it occurred,	OMISSION
483	He was sorry for the assault but says it was "in retaliation" after the writer became "aggressive.". "There were creative differences on the set and a disagreement. I regret that it occurred. We all want to work together as a team to make the best show possible. We always have and always will".	There were creative differences on the set and a disagreement. I regret that it occurred.	OMISSION
484	The effort's been anything but a one-way street. "All sides have had to compromise to get to the point where we are".	the effort's been anything but a one-way street	SAME
485	"The individual is currently in the hospital receiving treatment. Health officials continue to investigate the location and are in the process of notifying persons with risk of exposure". As the investigation continues, updates will follow.	The individual is currently in the hospital receiving treatment. Health officials continue to investigate the location and are in the process of notifying persons with risk of exposure.	SAME
486	Another factor in its decision is the drug's high potential for abuse. "After gathering the necessary data, DEA requested a scientific and medical evaluation and scheduling recommendation from the Department of Health and Human Services (HHS). HHS concluded that marijuana has a high potential for abuse, has no accepted medical use in the United States, and lacks an acceptable level of safety for use even under medical supervision".	marijuana has a high potential for abuse, has no accepted medical use in the United States, and lacks an acceptable level of safety for use even under medical supervision	OMISSION
487	"We've come a long way since then. It is now a part of the public conversation". There's still progress that needs to be made.	We've come a long way since then.	OMISSION
488	"We've come a long way since then. It is now a part of the public conversation". There's still progress that needs to be made.	We've come a long way since then. It is now a part of the public conversation.	SAME
489	The company was only contacted about the Buzzfeed story Wednesday night and had not seen any part of it until it was released Thursday. "We are going to continue our work on making Twitter a safer place".	We are going to continue our work on making Twitter a safer place.	OMISSION
490	I was alerted this morning that there was inappropriate material on my official Twitter account. While the account is generally under my supervision, there are multiple people, and possibly an unauthorized user, who have access to my account. We've always taken the appropriate steps to make sure our official social media accounts are secure and are we taking measures to make sure this situation never happens again.	We've always taken the appropriate steps to make sure our official social media accounts are secure and are we taking measures to make sure this situation never happens again.	OMISSION
491	I was alerted this morning that there was inappropriate material on my official Twitter account. While the account is generally under my supervision, there are multiple people, and possibly an unauthorized user, who have access to my account. We've always taken the appropriate steps to make sure our official social media accounts are secure and are we taking measures to make sure this situation never happens again.	I was alerted this morning that there was inappropriate material on my official Twitter account. While the account is generally under my supervision, there are multiple people, and possibly an unauthorized user, who have access to my account.	OMISSION
