"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"3KA7IJSNW65PHI4Z93XCCAFKG70PBM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3DPNQGW4LLG08XZE5UTIMGDHVVP46I","A2RYRS301XIZZD","Approved","Tue Sep 13 04:46:43 PDT 2016","Tue Sep 13 05:47:57 PDT 2016","Sun Sep 18 05:47:57 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","3674","100% (358/358)","100% (358/358)","100% (101/101)","359","He meant exactly what he said when he said Obama was the &#34;founder of ISIS&#34; and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. &#34;No&#44; I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton&#34;.","National security official states support for Clinton over Trump.","http://www.cnn.com/2016/08/11/politics/james-spider-marks-donald-trump-hillary-clinton-national-security/","I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton.","After 'Founder Of Islam' Comments Donald Trump Blames Sarcasm; 5 Times The GOP Nominee Said He Was Joking.","http://www.ibtimes.com/after-founder-islam-comments-donald-trump-blames-sarcasm-5-times-gop-nominee-said-he-2400861","Republican Party","CONTAINS","omission"
"3KA7IJSNW65PHI4Z93XCCAFKG70PBM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3FFJ6VRIL1PZ2TCEOUF57GD9NBP0IF","A3N7R7P9HP2YB6","Approved","Tue Sep 13 05:25:15 PDT 2016","Tue Sep 13 05:25:23 PDT 2016","Sun Sep 18 05:25:23 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","8","100% (39/39)","100% (39/39)","100% (39/39)","359","He meant exactly what he said when he said Obama was the &#34;founder of ISIS&#34; and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. &#34;No&#44; I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton&#34;.","National security official states support for Clinton over Trump.","http://www.cnn.com/2016/08/11/politics/james-spider-marks-donald-trump-hillary-clinton-national-security/","I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton.","After 'Founder Of Islam' Comments Donald Trump Blames Sarcasm; 5 Times The GOP Nominee Said He Was Joking.","http://www.ibtimes.com/after-founder-islam-comments-donald-trump-blames-sarcasm-5-times-gop-nominee-said-he-2400861","Republican Party","CONTAINS","omission"
"3KA7IJSNW65PHI4Z93XCCAFKG70PBM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3H8DHMCCW9CK783W09OCZ3C593BKDP","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:04:13 PDT 2016","Tue Sep 13 05:04:24 PDT 2016","Sun Sep 18 05:04:24 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","11","100% (417/417)","100% (417/417)","100% (417/417)","359","He meant exactly what he said when he said Obama was the &#34;founder of ISIS&#34; and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. &#34;No&#44; I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton&#34;.","National security official states support for Clinton over Trump.","http://www.cnn.com/2016/08/11/politics/james-spider-marks-donald-trump-hillary-clinton-national-security/","I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton.","After 'Founder Of Islam' Comments Donald Trump Blames Sarcasm; 5 Times The GOP Nominee Said He Was Joking.","http://www.ibtimes.com/after-founder-islam-comments-donald-trump-blames-sarcasm-5-times-gop-nominee-said-he-2400861","Republican Party","CONTAINS","omission"
"3KA7IJSNW65PHI4Z93XCCAFKG70PBM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3HHRAGRYX86RU9BUMLB3KOAO2NDO93","A3V5IIPZ95YVKH","Approved","Tue Sep 13 05:17:19 PDT 2016","Tue Sep 13 06:06:37 PDT 2016","Sun Sep 18 06:06:37 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","2958","100% (39/39)","100% (39/39)","100% (39/39)","359","He meant exactly what he said when he said Obama was the &#34;founder of ISIS&#34; and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. &#34;No&#44; I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton&#34;.","National security official states support for Clinton over Trump.","http://www.cnn.com/2016/08/11/politics/james-spider-marks-donald-trump-hillary-clinton-national-security/","I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton.","After 'Founder Of Islam' Comments Donald Trump Blames Sarcasm; 5 Times The GOP Nominee Said He Was Joking.","http://www.ibtimes.com/after-founder-islam-comments-donald-trump-blames-sarcasm-5-times-gop-nominee-said-he-2400861","Republican Party","CONTAINS","omission"
"3KA7IJSNW65PHI4Z93XCCAFKG70PBM","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3SKRO2GZ71SQFDNKKG4HY1BWK63K1U","A2XFO0X6RCS98M","Approved","Tue Sep 13 04:55:39 PDT 2016","Tue Sep 13 04:58:11 PDT 2016","Sun Sep 18 04:58:11 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","152","100% (469/469)","100% (469/469)","100% (469/469)","359","He meant exactly what he said when he said Obama was the &#34;founder of ISIS&#34; and objected to conservative radio show host Hugh Hewitt when he tried to clarify the GOP nominee's position. &#34;No&#44; I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton&#34;.","National security official states support for Clinton over Trump.","http://www.cnn.com/2016/08/11/politics/james-spider-marks-donald-trump-hillary-clinton-national-security/","I meant he's the founder of ISIS. I do. He was the most valuable player. I give him the most valuable player award. I give her&#44; too&#44; by the way&#44; Hillary Clinton.","After 'Founder Of Islam' Comments Donald Trump Blames Sarcasm; 5 Times The GOP Nominee Said He Was Joking.","http://www.ibtimes.com/after-founder-islam-comments-donald-trump-blames-sarcasm-5-times-gop-nominee-said-he-2400861","Republican Party","CONTAINS","same"
"386T3MLZLNV3R328P6YC67OB0T4800","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:20 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:20 PDT 2016","","","32XVDSJFPZYSUM5JOWHBIXD51HFM2L","A2B8HPIZDKYKDR","Approved","Tue Sep 13 05:00:35 PDT 2016","Tue Sep 13 05:00:43 PDT 2016","Sun Sep 18 05:00:43 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","8","100% (30/30)","100% (30/30)","100% (30/30)","148","Later No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","Republican Party","CONTAINS","same"
"386T3MLZLNV3R328P6YC67OB0T4800","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:20 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:20 PDT 2016","","","3FDJT1UU749P3VO3L36T1RODWMKK5O","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 05:16:32 PDT 2016","Tue Sep 13 05:16:52 PDT 2016","Sun Sep 18 05:16:52 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","20","100% (417/417)","100% (417/417)","100% (417/417)","148","Later No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","Republican Party","CONTAINS","same"
"386T3MLZLNV3R328P6YC67OB0T4800","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:20 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:20 PDT 2016","","","3KXIR214I4HCQWGDISHFW3W5FQX249","A2R0YYUAWNT7UD","Approved","Tue Sep 13 05:05:37 PDT 2016","Tue Sep 13 05:05:47 PDT 2016","Sun Sep 18 05:05:47 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","10","100% (282/282)","100% (282/282)","100% (242/242)","148","Later No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","Republican Party","CONTAINS","same"
"386T3MLZLNV3R328P6YC67OB0T4800","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:20 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:20 PDT 2016","","","3X0H8UUIT1PH4XGVMD24IDS0XDVWSS","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:07:19 PDT 2016","Tue Sep 13 05:09:32 PDT 2016","Sun Sep 18 05:09:32 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","133","100% (469/469)","100% (469/469)","100% (469/469)","148","Later No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","Republican Party","CONTAINS","same"
"386T3MLZLNV3R328P6YC67OB0T4800","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:20 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:20 PDT 2016","","","3Z4AIRP3C6EWZDMRJZJ6OVJYGFCX1Q","A3GLUDQZGEJL5G","Approved","Tue Sep 13 04:45:01 PDT 2016","Tue Sep 13 05:52:02 PDT 2016","Sun Sep 18 05:52:02 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","4021","100% (165/165)","100% (150/150)","100% (148/148)","148","Later No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","No&#44; it's no mistake. Everyone's liking it. I think they're liking it.","Trump Attacks Obama As 'The Founder Of ISIS'.","http://radio.wpsu.org/post/trump-attacks-obama-founder-isis","Republican Party","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N6AVUR0","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","38JBBYETQOB4LCSTBCCGY45UCTLE4L","A1ELYVM5GQIBM0","Approved","Tue Sep 13 05:02:00 PDT 2016","Tue Sep 13 05:02:35 PDT 2016","Sun Sep 18 05:02:35 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","35","100% (23/23)","100% (23/23)","100% (20/20)","360","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","No&#44; Barack Obama is not the founder of ISIS&#44;","Unfiltered Trump doubles down on claim Obama&#44; Clinton co-founded Islamic State.","http://www.japantimes.co.jp/news/2016/08/12/world/politics-diplomacy-world/unfiltered-trump-doubles-claim-obama-clinton-co-founded-islamic-state/","Democratic Party&#44; US","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N6AVUR0","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3G5W44VEU7JNJSDN2ZPK5OF2MVKGKO","AW4AHMQ7EN4QI","Approved","Tue Sep 13 04:51:38 PDT 2016","Tue Sep 13 05:18:36 PDT 2016","Sun Sep 18 05:18:36 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","1618","100% (72/72)","100% (72/72)","100% (72/72)","360","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","No&#44; Barack Obama is not the founder of ISIS&#44;","Unfiltered Trump doubles down on claim Obama&#44; Clinton co-founded Islamic State.","http://www.japantimes.co.jp/news/2016/08/12/world/politics-diplomacy-world/unfiltered-trump-doubles-claim-obama-clinton-co-founded-islamic-state/","Democratic Party&#44; US","CONTAINS","omission"
"36U4VBVNQODPPUTKMMIWMV7N6AVUR0","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3HWRJOOET53NNXU41D8YW7L0Q9MESQ","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 04:59:07 PDT 2016","Tue Sep 13 04:59:16 PDT 2016","Sun Sep 18 04:59:16 PDT 2016","Wed Sep 14 07:53:38 PDT 2016","","","9","100% (417/417)","100% (417/417)","100% (417/417)","360","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","No&#44; Barack Obama is not the founder of ISIS&#44;","Unfiltered Trump doubles down on claim Obama&#44; Clinton co-founded Islamic State.","http://www.japantimes.co.jp/news/2016/08/12/world/politics-diplomacy-world/unfiltered-trump-doubles-claim-obama-clinton-co-founded-islamic-state/","Democratic Party&#44; US","CONTAINS","omission"
"36U4VBVNQODPPUTKMMIWMV7N6AVUR0","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3R2PKQ87NW9W57JLDZ235DKMQD7MIR","A1V6P1ZE6Q8YEW","Approved","Tue Sep 13 04:51:52 PDT 2016","Tue Sep 13 04:56:05 PDT 2016","Sun Sep 18 04:56:05 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","253","100% (216/216)","100% (216/216)","100% (207/207)","360","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","No&#44; Barack Obama is not the founder of ISIS&#44;","Unfiltered Trump doubles down on claim Obama&#44; Clinton co-founded Islamic State.","http://www.japantimes.co.jp/news/2016/08/12/world/politics-diplomacy-world/unfiltered-trump-doubles-claim-obama-clinton-co-founded-islamic-state/","Democratic Party&#44; US","CONTAINS","same"
"36U4VBVNQODPPUTKMMIWMV7N6AVUR0","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3SB5N7Y3O35L626JY6F2M40T8XMG0Q","A3G00Q5JV2BE5G","Approved","Tue Sep 13 05:06:11 PDT 2016","Tue Sep 13 05:06:21 PDT 2016","Sun Sep 18 05:06:21 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","10","100% (129/129)","100% (129/129)","100% (129/129)","360","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","No&#44; Barack Obama is not the founder of ISIS&#44;","Unfiltered Trump doubles down on claim Obama&#44; Clinton co-founded Islamic State.","http://www.japantimes.co.jp/news/2016/08/12/world/politics-diplomacy-world/unfiltered-trump-doubles-claim-obama-clinton-co-founded-islamic-state/","Democratic Party&#44; US","CONTAINS","omission"
"3A9LA2FRWSE4H49CVMHPSY4LDJEXHY","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","340UGXU9DY2K4L8UL8S8BCRAB12VUL","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 04:44:19 PDT 2016","Tue Sep 13 04:44:36 PDT 2016","Sun Sep 18 04:44:36 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","17","100% (417/417)","100% (417/417)","100% (417/417)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","omission"
"3A9LA2FRWSE4H49CVMHPSY4LDJEXHY","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3HPZF4IVNMU5MLMZ4SUSO59YMIGYC6","ADLYO655RWJUI","Approved","Tue Sep 13 05:18:43 PDT 2016","Tue Sep 13 05:18:51 PDT 2016","Sun Sep 18 05:18:51 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","8","100% (49/49)","100% (49/49)","100% (49/49)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","same"
"3A9LA2FRWSE4H49CVMHPSY4LDJEXHY","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3IKZ72A5B4HIDY2VOSBIFVWUFBNFNR","A1V6P1ZE6Q8YEW","Approved","Tue Sep 13 04:47:20 PDT 2016","Tue Sep 13 04:52:00 PDT 2016","Sun Sep 18 04:52:00 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","280","100% (216/216)","100% (216/216)","100% (207/207)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","same"
"3A9LA2FRWSE4H49CVMHPSY4LDJEXHY","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3NAPMVF0ZWG99JYWKQFMZFGF6TY276","AOHR3NW1NV23F","Approved","Tue Sep 13 05:24:41 PDT 2016","Tue Sep 13 05:24:51 PDT 2016","Sun Sep 18 05:24:51 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","10","100% (136/136)","100% (114/114)","100% (104/104)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","same"
"3A9LA2FRWSE4H49CVMHPSY4LDJEXHY","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:19 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:19 PDT 2016","","","3QRYMNZ7FYISW3KWJCG7WZBV6K9NTL","A2XFO0X6RCS98M","Approved","Tue Sep 13 05:13:15 PDT 2016","Tue Sep 13 05:15:22 PDT 2016","Sun Sep 18 05:15:22 PDT 2016","Wed Sep 14 07:53:39 PDT 2016","","","127","100% (469/469)","100% (469/469)","100% (469/469)","361","&#34;No&#44; Barack Obama is not the founder of ISIS&#34;. &#34;It can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it&#34;.","US election: Donald Trump&#44; Hillary Clinton&#44; the Secret Service and some guy on suction caps.","http://www.abc.net.au/news/2016-08-12/us-election-donald-trump-crosses-campaign-boundaries/7722872","it can be difficult to muster outrage as frequently as Donald Trump should cause it&#44; but his smear against President Obama requires it.","Donald Trump says calling President Barack Obama 'founder of ISIS' was 'sarcasm'.","http://www.masslive.com/politics/index.ssf/2016/08/donald_trump_says_calling_pres.html","Democratic Party&#44; US","CONTAINS","same"
"30Z7M1Q8UYKZSG0QH8V5VD0O9FGA8T","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Tue Sep 13 04:41:22 PDT 2016","5","BatchId:2526319;","14400","432000","Tue Sep 20 04:41:22 PDT 2016","","","3H8DHMCCW9CK783W09OCZ3C5936KDK","A1F4D2PZ7NNWTL","Approved","Tue Sep 13 04:55:48 PDT 2016","Tue Sep 13 04:55:54 PDT 2016","Sun Sep 18 04:55:54 PDT 2016","Wed Sep 14 07:53:34 PDT 2016","","","6","100% (417/417)","100% (417/417)","100% (417/417)","149","&#34;We buy more than euro 300 million from India alone and we will multiply it by 2 to euro 600 million in the next three to four years&#34;. The furniture maker may also introduce online sales in India in future.","IKEA to double sourcing from India to euro 600 mn in 4 years.","http://www.moneycontrol.com/news/business/ikea-to-double-sourcingindia-to-euro-600-mn4-years_7259661.html","We buy more than euro 300 million from India alone and we will multiply it by 2 to euro 600 million in the next three to four years&#44;","Sensex up 250 pts&#44; Nifty strong; S P Apparels jumps 8% on debut.","http://www.moneycontrol.com/news/local-markets/sensex250-pts-nifty-strong-s-p-apparels-jumps-8debut_7259741.html","IKEA India","CONTAINS","omission"
